dataset,train_seed,analysis_seed,receiver_i,neighbor_j,edge_id,label_i,label_j,degree_i,degree_j,edge_norm,receiver_degree_bin,receiver_correct_full,full_confidence,sim_text,sim_visual,L_null,L_text,L_visual,L_joint,Q_text,Q_visual,Q_joint,S_exact,S_norm,Q_text_1,Q_visual_1,Q_joint_1,Q_text_2,Q_visual_2,Q_joint_2,S_second,best_exact,best_first,best_second
Grocery,42,12345,3502,4404,25455,6,7,6,89,0.043274231255054474,2,False,0.3685145080089569,0.791560173034668,0.8251065015792847,4.490420341491699,4.443856716156006,4.536232948303223,4.489691257476807,0.04656362533569336,-0.04581260681152344,0.0007290840148925781,-2.193450927734375e-05,-0.00023558812972623855,0.048278257177440706,-0.04450660813242244,0.0037716490450182653,0.04658651590533845,-0.04583286665278967,0.0006903956050199611,-6.325364752882146e-05,1,1,1
Grocery,42,12345,14502,10145,80314,16,12,4,6,0.20412413775920868,1,False,0.8926311135292053,0.8529906272888184,0.7886350154876709,4.569723129272461,4.627037048339844,4.76248836517334,4.836416721343994,-0.05731391906738281,-0.1927652359008789,-0.2666935920715332,-0.016614437103271484,-0.03215037286281586,-0.052444573632553254,-0.16006273465331478,-0.21250730828586795,-0.05776683711353381,-0.20087279102224664,-0.2845943354154107,-0.02595470727963023,0,0,0
Grocery,42,12345,2519,9022,67148,5,12,19,13,0.06362847983837128,3,False,0.8448300361633301,0.8716645240783691,0.7549661993980408,2.0492985248565674,2.0036518573760986,2.073681592941284,2.0282485485076904,0.04564666748046875,-0.024383068084716797,0.021049976348876953,-0.000213623046875,-0.0023454513866454363,0.04588182940675738,-0.02328548322404019,0.02259634618271717,0.04564402637182121,-0.024274005350555274,0.02122110703285434,-0.00014891398841159614,1,1,1
Grocery,42,12345,6088,5239,34000,8,8,9,17,0.08084520697593689,2,True,0.9925850033760071,0.9716961979866028,0.9536975026130676,0.009484943002462387,0.010216913186013699,0.007035600487142801,0.007442604284733534,-0.0007319701835513115,0.002449342515319586,0.0020423387177288532,0.0003249663859605789,0.06221046298742294,-0.000683641065783987,0.0032020826158024413,0.0025184415500184546,-0.0007296817167308806,0.002285768373344001,0.001962920710753117,0.0004068340541399963,2,2,2
Grocery,42,12345,13654,13230,111783,15,15,22,60,0.02752409502863884,3,True,0.9957802295684814,0.8184846639633179,0.9301413297653198,0.005164852365851402,0.005101638846099377,0.00428223330527544,0.004228698089718819,6.32135197520256e-05,0.0008826190605759621,0.0009361542761325836,-9.678304195404053e-06,-0.005142571870237589,6.343447319482763e-05,0.000974629524958925,0.0010380639981537525,6.296630280204366e-05,0.0008759124718148015,0.0009283448989694753,-1.0533875647369896e-05,3,3,3
Grocery,42,12345,5383,5176,33652,7,7,2,11,0.21320071816444397,1,True,0.818301796913147,0.7593582272529602,0.8822895288467407,0.5524563193321228,0.543752133846283,0.20347876846790314,0.20052407681941986,0.008704185485839844,0.34897756576538086,0.35193222761154175,-0.005749523639678955,-0.008102325722575188,0.010955841597050866,0.5146653027717581,0.5256211443688091,0.008665022092119862,0.3210300710417402,0.32024191574180516,-0.009453177392054868,3,3,2
Grocery,42,12345,2354,2704,11911,5,5,4,4,0.25,1,True,0.9861817359924316,0.8796807527542114,0.7907583713531494,0.042308468371629715,0.023897234350442886,0.026910096406936646,0.013914600946009159,0.01841123402118683,0.01539837196469307,0.02839386835694313,-0.005415737628936768,-0.08706485480070114,0.025798534947433595,0.02284133166179393,0.04863986660922753,0.01632851341079594,0.013486528904340642,0.019341560340318534,-0.010473481974818045,3,3,3
Grocery,42,12345,6339,8652,62780,11,12,20,26,0.043852899223566055,3,False,0.6830564737319946,0.9842379689216614,0.6604032516479492,10.152457237243652,10.322192192077637,10.480753898620605,10.657797813415527,-0.16973495483398438,-0.3282966613769531,-0.505340576171875,-0.0073089599609375,-0.007284395396709442,-0.16817826781469436,-0.31786500731943107,-0.48604327513412543,-0.16974989957280598,-0.3285718795019603,-0.5060348233589657,-0.0077130442841993885,0,0,0
Grocery,42,12345,13221,10768,88190,16,13,1,378,0.05143444985151291,0,True,0.9666590094566345,0.7015627026557922,0.6379283666610718,0.04946790635585785,0.045936040580272675,0.03600442409515381,0.03390946239233017,0.0035318657755851746,0.01346348226070404,0.01555844396352768,-0.0014369040727615356,-0.04413936287164688,0.004126017972982621,0.016317728631428705,0.020443746604411325,0.0035103723814855514,0.013065098416439125,0.014576293215605343,-0.001999177582319333,3,3,3
Grocery,42,12345,3268,979,4101,5,0,4,9,0.1666666716337204,1,False,0.5531594157218933,0.9351933002471924,0.7733925580978394,2.3160452842712402,2.4706761837005615,2.3334531784057617,2.460775375366211,-0.1546308994293213,-0.017407894134521484,-0.1447300910949707,0.02730870246887207,0.08621017634868622,-0.1280583030299918,0.055997178155282434,-0.0720611248747094,-0.15711569342859266,-0.01635533245214907,-0.16172921015616798,0.011741815724573751,0,2,0
Grocery,42,12345,7593,11931,100695,9,13,10,6,0.12909944355487823,3,True,0.5081000924110413,0.870457649230957,0.7758506536483765,0.5154208540916443,0.565208911895752,0.6260726451873779,0.6770767569541931,-0.049788057804107666,-0.11065179109573364,-0.16165590286254883,-0.0012160539627075195,-0.003775442484766245,-0.04689225890905545,-0.09023613979974406,-0.1371283987087995,-0.04971260133488994,-0.10746176022127943,-0.15885043594163892,-0.0016760743854695448,0,0,0
Grocery,42,12345,4487,5189,33730,7,7,13,19,0.06362847983837128,3,True,0.9582926034927368,0.6805009841918945,0.8294374942779541,0.06366860121488571,0.05723322182893753,0.047448739409446716,0.04260210320353508,0.006435379385948181,0.016219861805438995,0.02106649801135063,-0.0015887431800365448,-0.03633759170770645,0.006836594791974495,0.018673183292423293,0.025509778084397795,0.0064199194572173105,0.015989440476319235,0.020493640210217896,-0.0019157197233186495,3,3,3
Grocery,42,12345,2944,2626,11514,3,3,5,46,0.06593804806470871,2,True,0.8595273494720459,0.9010773301124573,0.8351134657859802,0.16483992338180542,0.1332961916923523,0.18691964447498322,0.15137262642383575,0.031543731689453125,-0.022079721093177795,0.013467296957969666,0.004003286361694336,0.05966971442103386,0.03481422804735318,-0.020071016834402912,0.014743211212950262,0.03135520910326119,-0.021994431210394735,0.013360902606757388,0.00400012471389093,1,1,1
Grocery,42,12345,5580,5581,36933,7,7,19,5,0.10259783267974854,3,True,0.9912672638893127,0.9995213747024536,0.9999999403953552,0.012566667050123215,0.012805964797735214,0.008653522469103336,0.008771106600761414,-0.0002392977476119995,0.003913144581019878,0.003795560449361801,0.00012171361595392227,0.015313716605305672,-0.000194487379334316,0.0047226463025528435,0.004528158923218525,-0.00023936580988282108,0.003802164199622153,0.003702206506375459,0.00013940811663612713,2,2,2
Grocery,42,12345,7810,3788,18560,11,4,4,371,0.025958707556128502,1,True,0.9216309189796448,0.8901814818382263,0.8339430689811707,0.07860063016414642,0.07812456786632538,0.08226581662893295,0.08161045610904694,0.0004760622978210449,-0.0036651864647865295,-0.0030098259449005127,0.00017929822206497192,0.025072870776057243,0.0004937351383468094,-0.0030648094549337625,-0.0025710743165869555,0.0004758918018525594,-0.0036523269259950263,-0.003002144076916404,0.00017429104722606337,1,1,1
Grocery,42,12345,16010,7247,50629,19,9,14,6,0.10910893976688385,3,False,0.9950366616249084,0.9475411176681519,0.7609232664108276,5.987662315368652,6.357521057128906,5.71034574508667,6.079995155334473,-0.3698587417602539,0.2773165702819824,-0.09233283996582031,0.00020933151245117188,0.000283068569842726,-0.3696272527466555,0.2774358749392666,-0.09219137780738884,-0.369883796526907,0.2773256341080729,-0.09234445827166086,0.0002137041471731993,2,2,2
Grocery,42,12345,7823,7126,49687,10,10,2,162,0.0555555559694767,1,False,0.7563945651054382,0.7613667249679565,0.878577470779419,1.949962854385376,1.8102526664733887,1.7707552909851074,1.6345325708389282,0.1397101879119873,0.17920756340026855,0.31543028354644775,-0.0034874677658081055,-0.005497719626873732,0.14198643860368848,0.18389293932882683,0.3258793779325154,0.1397778274160483,0.1791360188644229,0.3161134219692292,-0.002800424311242,3,3,3
Grocery,42,12345,541,3572,17171,2,3,5,4,0.22360679507255554,2,False,0.5153042078018188,0.880954384803772,0.7826920747756958,5.453810691833496,5.863810062408447,6.0098748207092285,6.504647254943848,-0.40999937057495117,-0.5560641288757324,-1.0508365631103516,-0.08477306365966797,-0.042031366378068924,-0.32487339537107224,-0.5231407762844793,-0.8480141716555514,-0.4047894280051799,-0.556906775430823,-1.0513841917538786,-0.08968798831787572,0,0,0
Grocery,42,12345,4500,5083,32755,8,8,1,76,0.11470786482095718,0,True,0.3139631748199463,0.9761170148849487,0.7514491677284241,1.6388673782348633,1.8377571105957031,1.0018844604492188,1.1584796905517578,-0.19888973236083984,0.6369829177856445,0.48038768768310547,0.04229450225830078,0.03213232383131981,-0.1890500439741603,0.7375770124315305,0.5485269684573701,-0.19911944305169402,0.6436564817519208,0.4799142331540145,0.03537719445378773,2,2,2
Grocery,42,12345,6047,4321,23706,8,8,15,5,0.1154700443148613,3,True,0.733001708984375,0.7836107015609741,0.7690202593803406,0.6035858988761902,0.5860490798950195,0.32764020562171936,0.3106072247028351,0.017536818981170654,0.2759456932544708,0.2929786741733551,-0.000503838062286377,-0.0008591157966293395,0.021527895836251556,0.3607210372980217,0.38224893313427327,0.017568027978667883,0.26638663499623677,0.28444986725995364,0.0004952042850489558,3,3,3
Grocery,42,12345,695,1506,6235,0,0,1,3,0.5773502588272095,0,True,0.9813942909240723,0.9411062598228455,0.9600969552993774,0.5913846492767334,0.4439687430858612,0.03182753920555115,0.01878097839653492,0.1474159061908722,0.5595570802688599,0.5726036429405212,-0.13436934351921082,-0.10501079261302948,0.35108015828950284,1.644484641212836,1.995564799502339,0.12915660968631856,-0.20553748906883174,-0.8147198680190781,-0.738338988636565,3,3,1
Grocery,42,12345,10936,10935,90461,13,13,2,19,0.16222141683101654,1,True,0.9484466910362244,0.9962056875228882,0.9413328766822815,0.170180544257164,0.22123514115810394,0.041215553879737854,0.05292968079447746,-0.05105459690093994,0.12896499037742615,0.11725085973739624,0.039340466260910034,0.1323389708995819,-0.043003946583228425,0.23671225592986195,0.19370830934663358,-0.05057624218485547,0.08176165392918283,0.0906591259791978,0.05947371423487044,2,2,3
Grocery,42,12345,11138,11231,93815,13,13,19,27,0.044151078909635544,3,True,0.9960113763809204,0.9763022661209106,0.9570565223693848,0.004453740082681179,0.004702105652540922,0.0037847571074962616,0.003996600396931171,-0.0002483655698597431,0.0006689829751849174,0.00045713968575000763,3.65222804248333e-05,0.026571353897452354,-0.00023528088793937669,0.0007256147466180072,0.0004903338586786303,-0.00024823564107098484,0.0006658400665500685,0.0004548921743656195,3.728774888653579e-05,2,2,2
